group_target,group_comp,tile_same,T1_same,T2_same,D1_same,D2_same,same2fold,same3fold,same4fold,same6fold,distance,user_id,task_id,correct
P1,P3,False,True,True,True,True,True,False,True,True,1,A166A2M31CW2C7,52040,0
CMM,P4,False,True,True,False,False,True,True,False,True,2,A166A2M31CW2C7,27803,0
P31M,P2,False,False,False,True,True,False,False,True,True,3,A166A2M31CW2C7,7629,0
P4,PM,False,False,True,True,True,False,True,False,True,4,A166A2M31CW2C7,23568,1
CM,P3,False,True,True,False,True,True,False,True,True,2,A166A2M31CW2C7,40493,1
PG,P31M,False,False,False,True,True,True,False,True,True,3,A166A2M31CW2C7,42990,1
PM,P3,False,False,True,True,True,True,False,True,True,3,A166A2M31CW2C7,47547,1
P6M,PMG,False,False,True,False,False,True,False,True,False,3,A166A2M31CW2C7,2298,1
PMM,PM,True,True,False,True,True,False,True,True,True,3,A166A2M31CW2C7,35726,0
PMG,PGG,True,True,False,True,True,True,True,True,True,1,A166A2M31CW2C7,34955,1
PM,PGG,True,False,False,True,True,False,True,True,True,2,A166A2M31CW2C7,45196,1
P2,P1,True,True,True,True,True,False,True,True,True,1,A166A2M31CW2C7,49266,1
PMM,P6M,False,True,True,False,False,True,False,True,False,2,A166A2M31CW2C7,37152,1
P31M,CMM,False,False,False,False,False,False,False,True,True,2,A166A2M31CW2C7,7322,0
P3,PMG,False,False,False,True,True,False,False,True,True,3,A166A2M31CW2C7,15108,1
PM,P6M,False,True,False,False,False,False,False,True,False,3,A166A2M31CW2C7,46083,1
P31M,PM,False,True,False,True,True,True,False,True,True,2,A166A2M31CW2C7,9492,0
P31M,P6M,True,True,True,False,False,False,True,True,False,1,A166A2M31CW2C7,8988,1
P3,P3M1,True,True,True,False,True,True,True,True,True,1,A166A2M31CW2C7,14875,0
P2,PGG,False,False,False,True,True,True,True,True,True,3,A166A2M31CW2C7,50308,1
P4,P1,False,True,True,True,True,False,True,False,True,2,A166A2M31CW2C7,24288,1
P6M,P3,True,False,False,False,False,False,True,True,False,2,A166A2M31CW2C7,141,0
PG,P4,False,False,True,True,True,False,True,False,True,3,A166A2M31CW2C7,43810,1
P4M,P4G,True,False,False,True,True,True,True,True,True,1,A166A2M31CW2C7,20707,1
P4M,P3M1,False,False,False,True,False,False,False,False,True,4,A166A2M31CW2C7,20606,1
PMM,PMG,True,False,True,True,True,True,True,True,True,1,A166A2M31CW2C7,38176,1
P1,P4,False,True,True,True,True,False,True,False,True,2,A166A2M31CW2C7,53430,1
P4G,P6M,False,False,False,True,True,True,False,False,False,2,A166A2M31CW2C7,17284,0
PG,P3,False,False,True,True,True,True,False,True,True,2,A166A2M31CW2C7,43065,0
PG,PM,True,False,True,True,True,True,True,True,True,1,A166A2M31CW2C7,42149,1
PM,P31M,False,True,False,True,True,True,False,True,True,2,A166A2M31CW2C7,45535,1
P4G,P4M,True,False,False,True,True,True,True,True,True,1,A166A2M31CW2C7,17483,1
PMM,PGG,True,False,False,True,True,True,True,True,True,2,A166A2M31CW2C7,36220,1
CMM,PM,False,False,True,False,False,False,True,True,True,4,A166A2M31CW2C7,26777,1
P3M1,PMG,False,False,False,False,True,False,False,True,True,2,A166A2M31CW2C7,11276,1
P4M,P1,False,False,False,False,False,False,True,False,True,4,A166A2M31CW2C7,21723,1
P3M1,P3,True,True,True,False,True,True,True,True,True,1,A166A2M31CW2C7,10373,1
P2,P3,False,True,True,True,True,False,False,True,True,2,A166A2M31CW2C7,48186,1
P3,P4G,False,False,False,False,False,False,False,False,True,4,A166A2M31CW2C7,14905,1
PGG,P1,False,False,False,True,True,False,True,True,True,2,A166A2M31CW2C7,31347,1
P2,PG,False,False,True,True,True,False,True,True,True,2,A166A2M31CW2C7,49812,0
P1,PMG,False,False,False,True,True,False,True,True,True,3,A166A2M31CW2C7,53545,1
PMM,CM,False,False,False,False,True,False,True,True,True,2,A166A2M31CW2C7,38206,1
P6M,P2,False,False,False,False,False,True,False,True,False,2,A166A2M31CW2C7,586,1
P3M1,P1,False,True,True,False,True,True,False,True,True,2,A166A2M31CW2C7,11489,1
P1,PGG,False,False,False,True,True,False,True,True,True,2,A166A2M31CW2C7,51582,1
P31M,PMG,False,False,True,True,True,False,False,True,True,2,A166A2M31CW2C7,8045,1
PG,PMG,True,True,False,True,True,False,True,True,True,2,A166A2M31CW2C7,42006,1
P6,PMG,False,False,False,True,True,True,False,True,False,4,A166A2M31CW2C7,5493,1
P31M,P4M,False,True,True,False,False,False,False,False,True,4,A166A2M31CW2C7,7241,1
PM,PG,True,False,True,True,True,True,True,True,True,1,A166A2M31CW2C7,47898,0
CMM,PGG,False,False,False,False,False,True,True,True,True,3,A166A2M31CW2C7,26569,1
P31M,P4G,False,False,False,False,False,False,False,False,True,3,A166A2M31CW2C7,9132,1
P2,PMM,False,False,False,True,True,True,True,True,True,4,A166A2M31CW2C7,48464,0
CMM,PG,False,False,True,False,False,False,True,True,True,4,A166A2M31CW2C7,28020,1
PMM,P31M,False,True,True,True,True,False,False,True,True,3,A166A2M31CW2C7,37226,1
P1,P2,True,True,True,True,True,False,True,True,True,1,A166A2M31CW2C7,54362,1
P3,P4M,False,False,False,False,False,False,False,False,True,5,A166A2M31CW2C7,14284,1
P4G,CM,False,False,False,True,False,False,True,False,True,4,A166A2M31CW2C7,17721,0
P6,PMM,False,False,False,True,True,True,False,True,False,3,A166A2M31CW2C7,4255,1
P6M,P4M,False,True,True,True,True,True,False,False,False,3,A166A2M31CW2C7,2132,1
P2,P6M,False,False,False,False,False,True,False,True,False,2,A166A2M31CW2C7,49927,1
P6M,PMM,False,True,True,False,False,True,False,True,False,2,A166A2M31CW2C7,1688,1
PGG,P2,False,False,False,True,True,True,True,True,True,3,A166A2M31CW2C7,30644,1
P4M,PM,False,True,False,False,False,False,True,False,True,6,A166A2M31CW2C7,20383,1
P3,P6,True,True,True,True,True,False,True,True,False,1,A166A2M31CW2C7,12876,1
PM,P1,False,False,True,True,True,True,True,True,True,2,A166A2M31CW2C7,47979,1
CM,PM,False,False,True,False,True,True,True,True,True,1,A166A2M31CW2C7,40226,0
PMG,P4G,False,True,False,False,False,True,True,False,True,3,A166A2M31CW2C7,34123,0
CM,PMG,False,False,False,False,True,False,True,True,True,1,A166A2M31CW2C7,38837,1
P6M,CMM,False,False,False,True,True,True,False,True,False,1,A166A2M31CW2C7,2209,1
P6,CMM,False,True,True,False,False,True,False,True,False,2,A166A2M31CW2C7,5436,1
CMM,P6M,False,False,False,True,True,True,False,True,False,1,A166A2M31CW2C7,26242,0
PM,P3M1,False,False,True,False,True,True,False,True,True,2,A166A2M31CW2C7,44951,1
PM,CM,False,False,True,False,True,True,True,True,True,1,A166A2M31CW2C7,45298,1
PMG,P6M,False,False,True,False,False,True,False,True,False,3,A166A2M31CW2C7,34596,1
P4,P4G,True,False,False,False,False,True,True,True,True,1,A166A2M31CW2C7,23280,1
PG,PMM,True,False,False,True,True,False,True,True,True,3,A166A2M31CW2C7,42048,1
P4,P4M,True,False,False,False,False,True,True,True,True,2,A166A2M31CW2C7,22653,0
P2,P3M1,False,True,True,False,True,False,False,True,True,3,A166A2M31CW2C7,49408,1
P2,PMG,False,False,False,True,True,True,True,True,True,4,A166A2M31CW2C7,48432,1
P31M,P6,True,False,False,True,True,False,True,True,False,2,A166A2M31CW2C7,7111,1
P6,P3M1,True,True,True,False,True,False,True,True,False,2,A166A2M31CW2C7,3289,0
P4M,P31M,False,True,True,False,False,False,False,False,True,4,A166A2M31CW2C7,21216,1
P6,P4,False,True,True,True,True,True,False,False,False,2,A166A2M31CW2C7,5397,0
P4,P6,False,True,True,True,True,True,False,False,False,2,A166A2M31CW2C7,23747,1
P6,P6M,True,False,False,False,False,True,True,True,True,1,A166A2M31CW2C7,5780,0
PGG,P31M,False,False,False,True,True,False,False,True,True,3,A166A2M31CW2C7,30806,1
PMG,PG,True,True,False,True,True,False,True,True,True,2,A166A2M31CW2C7,33776,1
PGG,P3,False,False,False,True,True,False,False,True,True,3,A166A2M31CW2C7,29635,0
P3M1,PGG,False,False,False,False,True,False,False,True,True,3,A166A2M31CW2C7,11848,1
P4G,CMM,False,False,False,True,True,True,True,False,True,1,A166A2M31CW2C7,17563,0
CM,P4G,False,False,False,True,False,False,True,False,True,4,A166A2M31CW2C7,41179,1
P31M,PGG,False,False,False,True,True,False,False,True,True,3,A166A2M31CW2C7,8026,1
P1,P6,False,True,True,True,True,False,False,True,False,2,A166A2M31CW2C7,53815,1
P1,PM,False,False,True,True,True,True,True,True,True,2,A166A2M31CW2C7,52404,1
CM,PMM,False,False,False,False,True,False,True,True,True,2,A166A2M31CW2C7,41424,1
P6M,P3M1,True,False,False,True,False,False,True,True,False,1,A166A2M31CW2C7,1363,1
PGG,P3M1,False,False,False,False,True,False,False,True,True,3,A166A2M31CW2C7,31482,1
P6M,P4,False,False,False,False,False,True,False,False,False,3,A166A2M31CW2C7,892,1
P3M1,P4M,False,False,False,True,False,False,False,False,True,4,A166A2M31CW2C7,11107,0
PG,P1,False,False,True,True,True,True,True,True,True,1,A166A2M31CW2C7,42855,0
CM,PGG,False,False,False,False,True,False,True,True,True,2,A166A2M31CW2C7,40714,0
CMM,P4G,False,False,False,True,True,True,True,False,True,1,A166A2M31CW2C7,27748,1
P4G,P2,False,False,False,False,False,True,True,False,True,2,A166A2M31CW2C7,17856,0
PMG,CM,False,False,False,False,True,False,True,True,True,1,A166A2M31CW2C7,32448,1
P1,P4M,False,False,False,False,False,False,True,False,True,4,A166A2M31CW2C7,54006,1
P31M,P3,True,False,False,True,True,True,True,True,True,1,A166A2M31CW2C7,7168,0
P6M,P1,False,False,False,False,False,False,False,True,False,3,A166A2M31CW2C7,1898,1
P4G,PG,False,True,False,False,False,False,True,False,True,4,A166A2M31CW2C7,17154,0
PMG,P4,False,False,False,True,True,True,True,False,True,4,A166A2M31CW2C7,34233,1
PMM,P4,False,False,False,True,True,True,True,False,True,3,A166A2M31CW2C7,37426,1
PGG,P4G,False,True,True,False,False,True,True,False,True,4,A166A2M31CW2C7,29680,1
P1,CM,False,True,True,False,True,True,True,True,True,3,A166A2M31CW2C7,54278,1
P4,P2,False,True,True,True,True,True,True,False,True,1,A166A2M31CW2C7,24279,1
P3,P4,False,True,True,True,True,False,False,False,True,3,A166A2M31CW2C7,14358,1
P4,CM,False,True,True,False,True,False,True,False,True,5,A166A2M31CW2C7,22875,0
P6M,PGG,False,False,False,False,False,True,False,True,False,4,A166A2M31CW2C7,344,1
P6M,CM,False,False,False,True,False,False,False,True,False,2,A166A2M31CW2C7,1093,1
PM,PMG,True,False,False,True,True,False,True,True,True,2,A166A2M31CW2C7,45842,1
CMM,PMM,False,False,False,False,False,True,True,True,True,1,A166A2M31CW2C7,27931,0
CM,P6,False,True,True,False,True,False,False,True,False,3,A166A2M31CW2C7,41016,1
PGG,P6,False,False,False,True,True,True,False,True,False,4,A166A2M31CW2C7,28871,1
PM,P4,False,False,True,True,True,False,True,False,True,4,A166A2M31CW2C7,45092,1
PMM,PG,True,False,False,True,True,False,True,True,True,3,A166A2M31CW2C7,35695,1
P3,PG,False,False,True,True,True,True,False,True,True,2,A166A2M31CW2C7,14593,1
P4M,P2,False,False,False,False,False,True,True,False,True,3,A166A2M31CW2C7,20401,1
P4M,CM,False,False,False,True,False,False,True,False,True,5,A166A2M31CW2C7,20925,1
PM,P2,False,False,True,True,True,False,True,True,True,3,A166A2M31CW2C7,47936,1
PGG,PMM,True,False,False,True,True,True,True,True,True,2,A166A2M31CW2C7,29232,1
P31M,CM,False,False,False,False,True,True,False,True,True,1,A166A2M31CW2C7,8129,0
P6,CM,False,True,True,False,True,False,False,True,False,3,A166A2M31CW2C7,3677,1
P4,P31M,False,False,False,True,True,False,False,False,True,4,A166A2M31CW2C7,25049,1
P1,P3M1,False,True,True,False,True,True,False,True,True,2,A166A2M31CW2C7,52621,1
P6,P3,True,True,True,True,True,False,True,True,False,1,A166A2M31CW2C7,5251,1
CM,P31M,False,False,False,False,True,True,False,True,True,1,A166A2M31CW2C7,40408,1
P31M,PMM,False,True,True,True,True,False,False,True,True,3,A166A2M31CW2C7,6840,1
P2,PM,False,False,True,True,True,False,True,True,True,3,A166A2M31CW2C7,49206,0
P4,PMM,False,False,False,True,True,True,True,False,True,3,A166A2M31CW2C7,22803,1
PG,CM,False,False,True,False,True,True,True,True,True,2,A166A2M31CW2C7,43373,1
CMM,P4M,False,False,False,True,True,True,True,False,True,2,A166A2M31CW2C7,28427,1
P2,P4G,False,False,False,False,False,True,True,False,True,2,A166A2M31CW2C7,50157,1
P4G,P6,False,False,False,False,False,True,False,False,False,3,A166A2M31CW2C7,18634,1
PM,P4G,False,False,False,False,False,False,True,False,True,5,A166A2M31CW2C7,45028,1
P1,CMM,False,True,True,False,False,False,True,True,True,4,A166A2M31CW2C7,53452,1
CM,P6M,False,False,False,True,False,False,False,True,False,2,A166A2M31CW2C7,40973,1
PMG,P31M,False,False,True,True,True,False,False,True,True,2,A166A2M31CW2C7,32724,1
CMM,P2,False,True,True,False,False,True,True,True,True,3,A166A2M31CW2C7,28113,0
P4,PMG,False,False,False,True,True,True,True,False,True,4,A166A2M31CW2C7,24075,0
P4G,P1,False,False,False,False,False,False,True,False,True,3,A166A2M31CW2C7,17881,1
P3,PMM,False,False,False,True,True,False,False,True,True,4,A166A2M31CW2C7,15791,1
CMM,P3,False,True,True,False,False,False,False,True,True,3,A166A2M31CW2C7,25783,1
P4M,PG,False,False,False,False,False,False,True,False,True,5,A166A2M31CW2C7,20991,1
P4G,PMM,False,False,False,False,False,True,True,False,True,2,A166A2M31CW2C7,18339,1
CM,P2,False,True,True,False,True,False,True,True,True,4,A166A2M31CW2C7,38975,0
P3,PGG,False,False,False,True,True,False,False,True,True,3,A166A2M31CW2C7,13148,1
PG,PGG,True,True,False,True,True,False,True,True,True,1,A166A2M31CW2C7,43886,1
P6M,PG,False,False,False,False,False,False,False,True,False,4,A166A2M31CW2C7,3076,1
P2,P4M,False,False,False,False,False,True,True,False,True,3,A166A2M31CW2C7,50806,0
P4G,PGG,False,True,True,False,False,True,True,False,True,4,A166A2M31CW2C7,17611,1
PG,P2,False,False,True,True,True,False,True,True,True,2,A166A2M31CW2C7,44731,0
P3,P6M,True,False,False,False,False,False,True,True,False,2,A1XMFODRPFWKJ7,12835,1
CMM,CM,True,True,True,True,False,False,True,True,True,3,A1XMFODRPFWKJ7,26691,0
PM,PMG,True,False,False,True,True,False,True,True,True,2,A1XMFODRPFWKJ7,45210,1
CM,P6M,False,False,False,True,False,False,False,True,False,2,A1XMFODRPFWKJ7,40968,1
P4,PM,False,False,True,True,True,False,True,False,True,4,A1XMFODRPFWKJ7,24218,1
P4,P31M,False,False,False,True,True,False,False,False,True,4,A1XMFODRPFWKJ7,23156,0
P1,PM,False,False,True,True,True,True,True,True,True,2,A1XMFODRPFWKJ7,52407,1
P3,P6,True,True,True,True,True,False,True,True,False,1,A1XMFODRPFWKJ7,13509,0
PMM,P4G,False,False,False,False,False,True,True,False,True,2,A1XMFODRPFWKJ7,38000,1
P4M,P3,False,False,False,False,False,False,False,False,True,5,A1XMFODRPFWKJ7,21957,1
PG,P1,False,False,True,True,True,True,True,True,True,1,A1XMFODRPFWKJ7,42866,1
P4,P2,False,True,True,True,True,True,True,False,True,1,A1XMFODRPFWKJ7,24906,0
P6M,PG,False,False,False,False,False,False,False,True,False,4,A1XMFODRPFWKJ7,3071,1
PGG,PMM,True,False,False,True,True,True,True,True,True,2,A1XMFODRPFWKJ7,31791,1
P1,PGG,False,False,False,True,True,False,True,True,True,2,A1XMFODRPFWKJ7,52863,1
PMG,PGG,True,True,False,True,True,True,True,True,True,1,A1XMFODRPFWKJ7,33015,0
P31M,PG,False,False,False,True,True,True,False,True,True,3,A1XMFODRPFWKJ7,9471,0
P4G,CMM,False,False,False,True,True,True,True,False,True,1,A1XMFODRPFWKJ7,17585,0
P6,P6M,True,False,False,False,False,True,True,True,True,1,A1XMFODRPFWKJ7,4512,1
CMM,PMG,False,False,False,False,False,True,True,True,True,2,A1XMFODRPFWKJ7,25985,1
P4M,PMM,False,True,True,False,False,True,True,False,True,3,A1XMFODRPFWKJ7,20885,0
PGG,P3M1,False,False,False,False,True,False,False,True,True,3,A1XMFODRPFWKJ7,30851,1
P3,PGG,False,False,False,True,True,False,False,True,True,3,A1XMFODRPFWKJ7,14412,1
P2,PG,False,False,True,True,True,False,True,True,True,2,A1XMFODRPFWKJ7,50454,1
PMG,CM,False,False,False,False,True,False,True,True,True,1,A1XMFODRPFWKJ7,34365,1
P2,PMG,False,False,False,True,True,True,True,True,True,4,A1XMFODRPFWKJ7,49060,1
P4,CMM,False,True,True,False,False,True,True,False,True,2,A1XMFODRPFWKJ7,22705,1
P3,CMM,False,True,True,False,False,False,False,True,True,3,A1XMFODRPFWKJ7,13088,1
P4,P4M,True,False,False,False,False,True,True,True,True,2,A1XMFODRPFWKJ7,23319,1
P4M,PG,False,False,False,False,False,False,True,False,True,5,A1XMFODRPFWKJ7,21626,1
PGG,P4G,False,True,True,False,False,True,True,False,True,4,A1XMFODRPFWKJ7,29023,1
P31M,PMG,False,False,True,True,True,False,False,True,True,2,A1XMFODRPFWKJ7,8063,0
CM,P3,False,True,True,False,True,True,False,True,True,2,A1XMFODRPFWKJ7,39226,1
P4G,P6M,False,False,False,True,True,True,False,False,False,2,A1XMFODRPFWKJ7,18574,1
P4,P6M,False,False,False,False,False,True,False,False,False,3,A1XMFODRPFWKJ7,23057,1
P4M,P31M,False,True,True,False,False,False,False,False,True,4,A1XMFODRPFWKJ7,20570,1
P4,P4G,True,False,False,False,False,True,True,True,True,1,A1XMFODRPFWKJ7,23919,0
P3M1,PG,False,False,True,False,True,True,False,True,True,3,A1XMFODRPFWKJ7,10106,1
CMM,P4G,False,False,False,True,True,True,True,False,True,1,A1XMFODRPFWKJ7,27756,1
PMM,P2,False,False,False,True,True,True,True,True,True,4,A1XMFODRPFWKJ7,38327,1
P3M1,PMG,False,False,False,False,True,False,False,True,True,2,A1XMFODRPFWKJ7,11248,1
CMM,PG,False,False,True,False,False,False,True,True,True,4,A1XMFODRPFWKJ7,28643,1
PGG,CM,False,False,False,False,True,False,True,True,True,2,A1XMFODRPFWKJ7,29883,1
P31M,P3M1,True,False,False,False,True,True,True,True,True,1,A1XMFODRPFWKJ7,7146,0
P4M,P6,False,False,False,False,False,True,False,False,False,4,A1XMFODRPFWKJ7,19244,1
P1,PG,False,False,True,True,True,True,True,True,True,1,A1XMFODRPFWKJ7,53012,1
P3,CM,False,True,True,False,True,True,False,True,True,2,A1XMFODRPFWKJ7,15823,0
CMM,P3,False,True,True,False,False,False,False,True,True,3,A1XMFODRPFWKJ7,28325,1
PGG,P3,False,False,False,True,True,False,False,True,True,3,A1XMFODRPFWKJ7,30890,1
P3,P2,False,True,True,True,True,False,False,True,True,2,A1XMFODRPFWKJ7,13379,0
PG,P4G,False,True,False,False,False,False,True,False,True,4,A1XMFODRPFWKJ7,43111,0
P4M,P1,False,False,False,False,False,False,True,False,True,4,A1XMFODRPFWKJ7,21108,1
PM,PG,True,False,True,True,True,True,True,True,True,1,A1XMFODRPFWKJ7,45994,1
P3,P4G,False,False,False,False,False,False,False,False,True,4,A1XMFODRPFWKJ7,12997,1
CMM,P3M1,False,True,True,True,False,False,False,True,True,2,A1XMFODRPFWKJ7,26397,1
P31M,P1,False,False,False,True,True,True,False,True,True,2,A1XMFODRPFWKJ7,8957,1
P6,P2,False,True,True,True,True,True,False,True,False,1,A1XMFODRPFWKJ7,4415,1
PG,P3M1,False,False,True,False,True,True,False,True,True,3,A1XMFODRPFWKJ7,44313,1
PG,CM,False,False,True,False,True,True,True,True,True,2,A1XMFODRPFWKJ7,43378,1
P31M,P4G,False,False,False,False,False,False,False,False,True,3,A1XMFODRPFWKJ7,9135,0
PMM,CMM,False,False,False,False,False,True,True,True,True,1,A1XMFODRPFWKJ7,36836,1
PM,CMM,False,False,True,False,False,False,True,True,True,4,A1XMFODRPFWKJ7,45763,1
P6M,CMM,False,False,False,True,True,True,False,True,False,1,A1XMFODRPFWKJ7,1561,1
P6M,PMM,False,True,True,False,False,True,False,True,False,2,A1XMFODRPFWKJ7,1060,1
P2,P3M1,False,True,True,False,True,False,False,True,True,3,A1XMFODRPFWKJ7,49404,0
CM,P2,False,True,True,False,True,False,True,True,True,4,A1XMFODRPFWKJ7,40276,0
P31M,P4M,False,True,True,False,False,False,False,False,True,4,A1XMFODRPFWKJ7,8547,0
PMM,P4M,False,True,True,False,False,True,True,False,True,3,A1XMFODRPFWKJ7,38021,0
P6M,P4M,False,True,True,True,True,True,False,False,False,3,A1XMFODRPFWKJ7,859,1
PMG,P3,False,False,False,True,True,False,False,True,True,3,A1XMFODRPFWKJ7,33454,1
CMM,PM,False,False,True,False,False,False,True,True,True,4,A1XMFODRPFWKJ7,27426,1
P2,P6,False,True,True,True,True,True,False,True,False,1,A1XMFODRPFWKJ7,48042,0
PMM,P1,False,False,False,True,True,False,True,True,True,4,A1XMFODRPFWKJ7,36455,1
PG,P4M,False,False,False,False,False,False,True,False,True,5,A1XMFODRPFWKJ7,42489,1
P1,P4M,False,False,False,False,False,False,True,False,True,4,A1XMFODRPFWKJ7,51454,1
PMG,CMM,False,False,False,False,False,True,True,True,True,2,A1XMFODRPFWKJ7,32975,1
P6,P3,True,True,True,True,True,False,True,True,False,1,A1XMFODRPFWKJ7,5271,1
P3M1,CM,False,True,True,True,True,True,False,True,True,1,A1XMFODRPFWKJ7,12634,1
P4,P3M1,False,True,True,False,True,False,False,False,True,4,A1XMFODRPFWKJ7,23840,0
PM,P2,False,False,True,True,True,False,True,True,True,3,A1XMFODRPFWKJ7,46649,1
PM,CM,False,False,True,False,True,True,True,True,True,1,A1XMFODRPFWKJ7,47848,1
P31M,P6M,True,True,True,False,False,False,True,True,False,1,A1XMFODRPFWKJ7,8321,0
P4M,PMG,False,False,True,False,False,True,True,False,True,4,A1XMFODRPFWKJ7,22123,0
P4M,P6M,False,True,True,True,True,True,False,False,False,3,A1XMFODRPFWKJ7,19230,1
P3,PG,False,False,True,True,True,True,False,True,True,2,A1XMFODRPFWKJ7,13282,0
PM,P4G,False,False,False,False,False,False,True,False,True,5,A1XMFODRPFWKJ7,45040,1
PM,P6,False,False,True,True,True,False,False,True,False,4,A1XMFODRPFWKJ7,45504,1
P6,PMM,False,False,False,True,True,True,False,True,False,3,A1XMFODRPFWKJ7,4892,0
PM,P1,False,False,True,True,True,True,True,True,True,2,A1XMFODRPFWKJ7,46045,1
P6,P4G,False,False,False,False,False,True,False,False,False,3,A1XMFODRPFWKJ7,4661,1
P3M1,P4M,False,False,False,True,False,False,False,False,True,4,A1XMFODRPFWKJ7,10459,1
P3M1,P6M,True,False,False,True,False,False,True,True,False,1,A1XMFODRPFWKJ7,12178,1
P31M,PGG,False,False,False,True,True,False,False,True,True,3,A1XMFODRPFWKJ7,8007,1
P4G,P4M,True,False,False,True,True,True,True,True,True,1,A1XMFODRPFWKJ7,18150,0
PM,P3M1,False,False,True,False,True,True,False,True,True,2,A1XMFODRPFWKJ7,45565,0
PMM,PM,True,True,False,True,True,False,True,True,True,3,A1XMFODRPFWKJ7,38315,1
P31M,P4,False,False,False,True,True,False,False,False,True,4,A1XMFODRPFWKJ7,9202,1
P6M,P3,True,False,False,False,False,False,True,True,False,2,A1XMFODRPFWKJ7,786,1
P4G,PMG,False,True,False,False,False,True,True,False,True,3,A1XMFODRPFWKJ7,16400,0
P6,P4,False,True,True,True,True,True,False,False,False,2,A1XMFODRPFWKJ7,4744,1
P4M,P4G,True,False,False,True,True,True,True,True,True,1,A1XMFODRPFWKJ7,21343,1
PMG,P4M,False,False,True,False,False,True,True,False,True,4,A1XMFODRPFWKJ7,33537,1
PG,CMM,False,False,True,False,False,False,True,True,True,4,A1XMFODRPFWKJ7,41927,1
PGG,P2,False,False,False,True,True,True,True,True,True,3,A1XMFODRPFWKJ7,31956,1
PG,P3,False,False,True,True,True,True,False,True,True,2,A1XMFODRPFWKJ7,43706,1
PMM,P6M,False,True,True,False,False,True,False,True,False,2,A1XMFODRPFWKJ7,37762,1
PGG,P1,False,False,False,True,True,False,True,True,True,2,A1XMFODRPFWKJ7,31976,1
P31M,P2,False,False,False,True,True,False,False,True,True,3,A1XMFODRPFWKJ7,6975,0
P6M,P4,False,False,False,False,False,True,False,False,False,3,A1XMFODRPFWKJ7,1540,1
P4M,CMM,False,False,False,True,True,True,True,False,True,2,A1XMFODRPFWKJ7,20788,1
CM,PMG,False,False,False,False,True,False,True,True,True,1,A1XMFODRPFWKJ7,40112,0
P6,P3M1,True,True,True,False,True,False,True,True,False,2,A1XMFODRPFWKJ7,5214,1
P6,CM,False,True,True,False,True,False,False,True,False,3,A1XMFODRPFWKJ7,4931,0
PMM,P3,False,False,False,True,True,False,False,True,True,4,A1XMFODRPFWKJ7,36037,1
PG,P2,False,False,True,True,True,False,True,True,True,2,A1XMFODRPFWKJ7,44760,1
PGG,P31M,False,False,False,True,True,False,False,True,True,3,A1XMFODRPFWKJ7,28885,1
P6M,CM,False,False,False,True,False,False,False,True,False,2,A1XMFODRPFWKJ7,448,0
PM,PGG,True,False,False,True,True,False,True,True,True,2,A1XMFODRPFWKJ7,45194,1
P6M,P3M1,True,False,False,True,False,False,True,True,False,1,A1XMFODRPFWKJ7,760,1
PM,P31M,False,True,False,True,True,True,False,True,True,2,A1XMFODRPFWKJ7,47468,0
P3M1,PM,False,False,True,False,True,True,False,True,True,2,A1XMFODRPFWKJ7,10121,1
PGG,PM,True,False,False,True,True,False,True,True,True,2,A1XMFODRPFWKJ7,31248,1
PMG,P4,False,False,False,True,True,True,True,False,True,4,A1XMFODRPFWKJ7,33565,0
P4,PGG,False,False,False,True,True,True,True,False,True,4,A1XMFODRPFWKJ7,25281,1
P6,PMG,False,False,False,True,True,True,False,True,False,4,A1XMFODRPFWKJ7,6124,1
P1,P31M,False,False,False,True,True,True,False,True,True,2,A1XMFODRPFWKJ7,51943,1
P3,P31M,True,False,False,True,True,True,True,True,True,1,A1XMFODRPFWKJ7,13551,0
PGG,P4,False,False,False,True,True,True,True,False,True,4,A1XMFODRPFWKJ7,30380,1
P6,PG,False,False,True,True,True,False,False,True,False,3,A1XMFODRPFWKJ7,5629,1
P2,CM,False,True,True,False,True,False,True,True,True,4,A1XMFODRPFWKJ7,49145,0
P3M1,PMM,False,False,False,False,True,False,False,True,True,3,A1XMFODRPFWKJ7,11926,1
PMG,PMM,True,False,True,True,True,True,True,True,True,1,A1XMFODRPFWKJ7,32427,0
P4M,P3M1,False,False,False,True,False,False,False,False,True,4,A1XMFODRPFWKJ7,19977,1
P3M1,P4,False,True,True,False,True,False,False,False,True,4,A1XMFODRPFWKJ7,11138,1
PGG,PMG,True,True,False,True,True,True,True,True,True,1,A1XMFODRPFWKJ7,31109,1
P4G,P3,False,False,False,False,False,False,False,False,True,4,A1XMFODRPFWKJ7,18105,0
CM,P4M,False,False,False,True,False,False,True,False,True,5,A1XMFODRPFWKJ7,40564,1
CMM,P1,False,True,True,False,False,False,True,True,True,4,A1XMFODRPFWKJ7,26205,1
P4G,P1,False,False,False,False,False,False,True,False,True,3,A1XMFODRPFWKJ7,19181,0
PMG,P6,False,False,False,True,True,True,False,True,False,4,A1XMFODRPFWKJ7,32059,1
P2,PMM,False,False,False,True,True,True,True,True,True,4,A1XMFODRPFWKJ7,48475,1
P3M1,P6,True,True,True,False,True,False,True,True,False,2,A1XMFODRPFWKJ7,11566,1
CM,P31M,False,False,False,False,True,True,False,True,True,1,A1XMFODRPFWKJ7,40428,0
P3,P1,False,True,True,True,True,True,False,True,True,1,A1XMFODRPFWKJ7,14065,0
