group_target,group_comp,rot_same,ref_same,gref_same,tile_same,user_id,task_id,distance,accuracy
 P3M1,PGG,FALSE,FALSE,TRUE,FALSE,A3V70AZ39FPZ5V,9940,3,1
 PGG,P3,FALSE,TRUE,FALSE,FALSE,A3V70AZ39FPZ5V,30276,3,1
 P6M,PM,FALSE,TRUE,FALSE,FALSE,A22ZVWOXT5JNNU,1808,3,1
 P1,P4M,FALSE,FALSE,FALSE,FALSE,A2K34PD27VKGYG,53374,4,1
 PMM,P6,FALSE,FALSE,TRUE,FALSE,A22ZVWOXT5JNNU,35256,3,1
 P4G,PM,FALSE,TRUE,FALSE,FALSE,A3V70AZ39FPZ5V,17192,5,0
 P31M,P6M,FALSE,TRUE,TRUE,TRUE,A22ZVWOXT5JNNU,8348,1,1
 PM,CMM,FALSE,TRUE,FALSE,FALSE,A3V70AZ39FPZ5V,45773,4,1
 P31M,P3M1,TRUE,TRUE,TRUE,TRUE,A22ZVWOXT5JNNU,7148,1,1
 P3,P6,FALSE,TRUE,TRUE,TRUE,A3V70AZ39FPZ5V,15420,1,1
 PG,P4,FALSE,TRUE,FALSE,FALSE,A2K34PD27VKGYG,44464,3,1
 P4G,CMM,FALSE,TRUE,TRUE,FALSE,A22ZVWOXT5JNNU,16312,1,1
 CM,P3M1,FALSE,TRUE,TRUE,FALSE,A3V70AZ39FPZ5V,39836,1,1
 PGG,CM,FALSE,FALSE,TRUE,FALSE,A2K34PD27VKGYG,31839,2,1
 P6M,PMG,FALSE,TRUE,TRUE,FALSE,A3V70AZ39FPZ5V,2318,3,0
 P6,PMM,FALSE,FALSE,TRUE,FALSE,A22ZVWOXT5JNNU,5560,3,1
 PGG,CMM,TRUE,FALSE,TRUE,FALSE,AUAN582MLI96N,31065,3,0
 CMM,PGG,TRUE,FALSE,TRUE,FALSE,A3V70AZ39FPZ5V,27212,3,0
 PG,P2,FALSE,TRUE,FALSE,FALSE,A22ZVWOXT5JNNU,44742,2,0
 PG,P6M,FALSE,FALSE,TRUE,FALSE,A2K34PD27VKGYG,42276,4,1
 P3,P6M,FALSE,FALSE,FALSE,TRUE,A3V70AZ39FPZ5V,15397,2,1
 PGG,P6,FALSE,TRUE,FALSE,FALSE,A22ZVWOXT5JNNU,29492,4,1
 P4G,P4M,TRUE,TRUE,TRUE,TRUE,A3V70AZ39FPZ5V,16844,1,1
 P6M,P31M,FALSE,TRUE,TRUE,TRUE,AUAN582MLI96N,1324,1,1
 CM,P6M,FALSE,TRUE,TRUE,FALSE,A2K34PD27VKGYG,39681,2,1
 P1,PG,TRUE,TRUE,FALSE,FALSE,A22ZVWOXT5JNNU,52368,1,1
 P31M,P3M1,TRUE,TRUE,TRUE,TRUE,A3V70AZ39FPZ5V,7784,1,0
 P4G,PMM,FALSE,TRUE,FALSE,FALSE,A2K34PD27VKGYG,17043,2,1
 CM,P4M,FALSE,TRUE,TRUE,FALSE,A22ZVWOXT5JNNU,41210,5,1
 PMM,P6M,FALSE,TRUE,FALSE,FALSE,A3V70AZ39FPZ5V,37790,2,1
 PGG,P4,FALSE,TRUE,FALSE,FALSE,A22ZVWOXT5JNNU,29728,4,1
 P31M,P1,FALSE,FALSE,FALSE,FALSE,AUAN582MLI96N,9586,2,0
 P6,P4,FALSE,TRUE,TRUE,FALSE,A2K34PD27VKGYG,5367,2,1
 CM,P4G,FALSE,TRUE,TRUE,FALSE,A3V70AZ39FPZ5V,40550,4,1
 P6,P6M,TRUE,FALSE,FALSE,TRUE,A22ZVWOXT5JNNU,4486,1,1
 PGG,P3M1,FALSE,FALSE,TRUE,FALSE,A3V70AZ39FPZ5V,28953,3,1
 P4G,P4,TRUE,FALSE,FALSE,TRUE,A22ZVWOXT5JNNU,18822,1,0
 CM,PMG,FALSE,TRUE,TRUE,FALSE,A2K34PD27VKGYG,38819,1,1
 PM,P3,FALSE,FALSE,TRUE,FALSE,A3V70AZ39FPZ5V,46262,3,1
 P31M,PG,FALSE,FALSE,TRUE,FALSE,A22ZVWOXT5JNNU,7538,3,1
 P6M,P4G,FALSE,TRUE,TRUE,FALSE,A3V70AZ39FPZ5V,818,2,1
 P6M,PMG,FALSE,TRUE,TRUE,FALSE,A2K34PD27VKGYG,2290,3,1
 PG,P31M,FALSE,FALSE,TRUE,FALSE,A22ZVWOXT5JNNU,41709,3,1
 P6,P2,FALSE,TRUE,TRUE,FALSE,A3V70AZ39FPZ5V,3800,1,1
 P4G,P3M1,FALSE,TRUE,TRUE,FALSE,A22ZVWOXT5JNNU,16787,3,1
 CMM,PMG,TRUE,TRUE,TRUE,FALSE,A3V70AZ39FPZ5V,25979,2,1
 P4G,P4M,TRUE,TRUE,TRUE,TRUE,A22ZVWOXT5JNNU,16865,1,1
 P6,P3,FALSE,TRUE,TRUE,TRUE,A2K34PD27VKGYG,5279,1,0
 P31M,P4G,FALSE,TRUE,TRUE,FALSE,A3V70AZ39FPZ5V,6577,3,1
 PMM,P4,FALSE,FALSE,TRUE,FALSE,A22ZVWOXT5JNNU,36775,3,0
 P3,P31M,TRUE,FALSE,FALSE,TRUE,A3V70AZ39FPZ5V,14830,1,1
 P6M,PMM,FALSE,TRUE,FALSE,FALSE,A2K34PD27VKGYG,427,2,1
 P3M1,CMM,FALSE,TRUE,TRUE,FALSE,A3V70AZ39FPZ5V,9900,2,1
 P4G,PM,FALSE,TRUE,FALSE,FALSE,A2K34PD27VKGYG,17197,5,1
 P1,CMM,FALSE,FALSE,FALSE,FALSE,A22ZVWOXT5JNNU,54118,4,1
 P3M1,P4M,FALSE,TRUE,TRUE,FALSE,A3V70AZ39FPZ5V,12391,4,1
 PMG,P4M,FALSE,TRUE,TRUE,FALSE,A22ZVWOXT5JNNU,32242,4,1
 P4,P2,FALSE,TRUE,TRUE,FALSE,A3V70AZ39FPZ5V,24888,1,1
 P4,PMG,FALSE,FALSE,FALSE,FALSE,A2K34PD27VKGYG,22797,4,1
 P3,PM,FALSE,FALSE,TRUE,FALSE,A22ZVWOXT5JNNU,14639,3,1
 P3M1,P4,FALSE,FALSE,FALSE,FALSE,A3V70AZ39FPZ5V,10508,4,1
 P6,P4M,FALSE,FALSE,FALSE,FALSE,AUAN582MLI96N,4692,4,0
 PMG,P31M,FALSE,TRUE,TRUE,FALSE,A2K34PD27VKGYG,33384,2,1
 P4G,CM,FALSE,TRUE,TRUE,FALSE,A22ZVWOXT5JNNU,19021,4,1
 P1,CMM,FALSE,FALSE,FALSE,FALSE,A3V70AZ39FPZ5V,51551,4,1
 P2,P31M,FALSE,FALSE,FALSE,FALSE,AUAN582MLI96N,48747,3,0
 P6,PG,FALSE,TRUE,FALSE,FALSE,A3V70AZ39FPZ5V,6272,3,0
 P6,P31M,FALSE,FALSE,FALSE,TRUE,A22ZVWOXT5JNNU,3907,2,0
 PM,P31M,FALSE,TRUE,FALSE,FALSE,A2K34PD27VKGYG,45548,2,1
 PMM,PM,FALSE,TRUE,TRUE,TRUE,AUAN582MLI96N,35759,3,1
 PMG,P4M,FALSE,TRUE,TRUE,FALSE,A3V70AZ39FPZ5V,32262,4,1
 P3M1,PG,FALSE,FALSE,TRUE,FALSE,A22ZVWOXT5JNNU,11385,3,1
 P31M,P1,FALSE,FALSE,FALSE,FALSE,A3V70AZ39FPZ5V,8944,2,1
 P4M,P2,FALSE,FALSE,FALSE,FALSE,AUAN582MLI96N,21056,3,1
 P4G,PG,FALSE,FALSE,TRUE,FALSE,A2K34PD27VKGYG,18437,4,0
 P4M,P6,FALSE,FALSE,FALSE,FALSE,A22ZVWOXT5JNNU,21819,4,0
 PGG,P6,FALSE,TRUE,FALSE,FALSE,A3V70AZ39FPZ5V,29517,4,1
 P1,P4M,FALSE,FALSE,FALSE,FALSE,A22ZVWOXT5JNNU,51453,4,1
 PGG,P4G,FALSE,FALSE,TRUE,FALSE,A3V70AZ39FPZ5V,31597,4,1
 P1,PM,TRUE,FALSE,TRUE,FALSE,AUAN582MLI96N,52428,2,1
 P3,CM,FALSE,FALSE,FALSE,FALSE,A22ZVWOXT5JNNU,15835,2,0
 P3M1,P2,FALSE,FALSE,FALSE,FALSE,A2K34PD27VKGYG,12756,3,1
 P6,P6M,TRUE,FALSE,FALSE,TRUE,A3V70AZ39FPZ5V,5767,1,1
 P4,CMM,FALSE,FALSE,FALSE,FALSE,AUAN582MLI96N,23991,2,0
 PGG,CMM,TRUE,FALSE,TRUE,FALSE,A22ZVWOXT5JNNU,29764,3,1
 CMM,PM,FALSE,TRUE,FALSE,FALSE,A2K34PD27VKGYG,27410,4,1
 P3M1,P2,FALSE,FALSE,FALSE,FALSE,A3V70AZ39FPZ5V,10197,3,1
 P6,PMM,FALSE,FALSE,TRUE,FALSE,AUAN582MLI96N,4254,3,0
 P2,PM,FALSE,FALSE,TRUE,FALSE,A22ZVWOXT5JNNU,49859,3,0
 PMG,P3,FALSE,FALSE,FALSE,FALSE,A3V70AZ39FPZ5V,34737,3,1
 PM,P3,FALSE,FALSE,TRUE,FALSE,A22ZVWOXT5JNNU,44976,3,1
 CM,CMM,FALSE,TRUE,TRUE,TRUE,A3V70AZ39FPZ5V,40002,3,0
 PMG,P2,TRUE,FALSE,FALSE,FALSE,A22ZVWOXT5JNNU,32572,4,0
 P31M,PG,FALSE,FALSE,TRUE,FALSE,A3V70AZ39FPZ5V,8183,3,0
 PMM,P3,FALSE,FALSE,TRUE,FALSE,AUAN582MLI96N,36015,4,0
 PG,P6M,FALSE,FALSE,TRUE,FALSE,A22ZVWOXT5JNNU,42903,4,1
 P6,PM,FALSE,FALSE,TRUE,FALSE,A3V70AZ39FPZ5V,6291,4,1
 CMM,P31M,FALSE,TRUE,TRUE,FALSE,AUAN582MLI96N,27625,2,1
 PGG,PMG,TRUE,FALSE,TRUE,TRUE,A22ZVWOXT5JNNU,31095,1,1
 P4,PG,FALSE,TRUE,FALSE,FALSE,A3V70AZ39FPZ5V,24802,3,0
 CM,P3,FALSE,FALSE,FALSE,FALSE,A22ZVWOXT5JNNU,40510,2,1
 P4G,PGG,FALSE,FALSE,TRUE,FALSE,A3V70AZ39FPZ5V,16970,4,1
 CMM,P31M,FALSE,TRUE,TRUE,FALSE,A2K34PD27VKGYG,26995,2,0
 PG,P3M1,FALSE,FALSE,TRUE,FALSE,AUAN582MLI96N,43654,3,1
 PG,P4G,FALSE,FALSE,TRUE,FALSE,A22ZVWOXT5JNNU,43120,4,1
 P4,P4G,TRUE,FALSE,FALSE,TRUE,A3V70AZ39FPZ5V,22637,1,1
 PMG,P6,FALSE,FALSE,FALSE,FALSE,A22ZVWOXT5JNNU,32682,4,1
 P6M,CMM,FALSE,TRUE,TRUE,FALSE,AUAN582MLI96N,293,1,1
 P1,PMG,FALSE,FALSE,FALSE,FALSE,A3V70AZ39FPZ5V,52909,3,1
 P3,P3M1,TRUE,FALSE,FALSE,TRUE,A22ZVWOXT5JNNU,15481,1,1
 P2,PMM,TRUE,FALSE,TRUE,FALSE,A2K34PD27VKGYG,49746,4,1
 P4,P3,FALSE,TRUE,TRUE,FALSE,AUAN582MLI96N,23875,3,0
 P2,P31M,FALSE,FALSE,FALSE,FALSE,A3V70AZ39FPZ5V,48750,3,1
 PM,PMM,FALSE,TRUE,TRUE,TRUE,A22ZVWOXT5JNNU,45893,3,1
 PMM,PG,FALSE,FALSE,FALSE,TRUE,A2K34PD27VKGYG,38278,3,1
 P4M,P4G,TRUE,TRUE,TRUE,TRUE,AUAN582MLI96N,21328,1,1
 P6,P1,FALSE,TRUE,TRUE,FALSE,A22ZVWOXT5JNNU,3834,2,1
 P2,PMM,TRUE,FALSE,TRUE,FALSE,A3V70AZ39FPZ5V,51032,4,1
 P6M,CMM,FALSE,TRUE,TRUE,FALSE,A22ZVWOXT5JNNU,2873,1,0
 P4,PM,FALSE,FALSE,TRUE,FALSE,A3V70AZ39FPZ5V,24877,4,1
 PMG,P1,FALSE,FALSE,FALSE,FALSE,A22ZVWOXT5JNNU,33261,3,1
 P3,CMM,FALSE,FALSE,FALSE,FALSE,A3V70AZ39FPZ5V,13094,3,1
 P4M,P6,FALSE,FALSE,FALSE,FALSE,AUAN582MLI96N,20557,4,0
 PGG,CMM,TRUE,FALSE,TRUE,FALSE,A3V70AZ39FPZ5V,31684,3,1
 P31M,P1,FALSE,FALSE,FALSE,FALSE,A22ZVWOXT5JNNU,7005,2,1
 P6M,P6,TRUE,FALSE,FALSE,TRUE,A3V70AZ39FPZ5V,28,1,0
 P3,PMG,FALSE,FALSE,FALSE,FALSE,A22ZVWOXT5JNNU,15095,3,0
 PG,CMM,FALSE,FALSE,TRUE,FALSE,AUAN582MLI96N,43866,4,1
 PM,P4,FALSE,FALSE,TRUE,FALSE,A2K34PD27VKGYG,45114,4,0
 PGG,P2,TRUE,TRUE,FALSE,FALSE,A3V70AZ39FPZ5V,29391,3,1
 CM,P6M,FALSE,TRUE,TRUE,FALSE,A22ZVWOXT5JNNU,38428,2,1
 PGG,CM,FALSE,FALSE,TRUE,FALSE,A3V70AZ39FPZ5V,31191,2,1
 P3M1,P1,FALSE,FALSE,FALSE,FALSE,AUAN582MLI96N,12796,2,0
 P3,P3M1,TRUE,FALSE,FALSE,TRUE,A2K34PD27VKGYG,13583,1,1
 CMM,P31M,FALSE,TRUE,TRUE,FALSE,A22ZVWOXT5JNNU,26335,2,0
 P4,P6,FALSE,TRUE,TRUE,FALSE,A3V70AZ39FPZ5V,25003,2,1
 P4G,P6,FALSE,FALSE,FALSE,FALSE,A22ZVWOXT5JNNU,17975,3,1
 P4M,P3,FALSE,FALSE,FALSE,FALSE,A2K34PD27VKGYG,19374,5,1
 P4G,PG,FALSE,FALSE,TRUE,FALSE,AUAN582MLI96N,17762,4,0
 P3M1,CM,FALSE,TRUE,TRUE,FALSE,A3V70AZ39FPZ5V,10712,1,0
 PMG,P4,FALSE,FALSE,FALSE,FALSE,A22ZVWOXT5JNNU,32930,4,1
 PMG,PGG,TRUE,FALSE,TRUE,TRUE,A3V70AZ39FPZ5V,33661,1,1
 PM,CM,TRUE,TRUE,FALSE,FALSE,A2K34PD27VKGYG,47877,1,1
 PM,P4M,FALSE,TRUE,FALSE,FALSE,A22ZVWOXT5JNNU,47611,6,1
 P4G,CM,FALSE,TRUE,TRUE,FALSE,A3V70AZ39FPZ5V,19010,4,1
 P4,CMM,FALSE,FALSE,FALSE,FALSE,A22ZVWOXT5JNNU,25277,2,0
 PM,P1,TRUE,FALSE,TRUE,FALSE,A3V70AZ39FPZ5V,47985,2,0
 PMG,CMM,TRUE,TRUE,TRUE,FALSE,A2K34PD27VKGYG,33635,2,1
 CM,P4G,FALSE,TRUE,TRUE,FALSE,A22ZVWOXT5JNNU,40527,4,1
 PM,PGG,FALSE,FALSE,FALSE,TRUE,A3V70AZ39FPZ5V,47728,2,1
 P2,P31M,FALSE,FALSE,FALSE,FALSE,A22ZVWOXT5JNNU,48094,3,1
 CMM,PG,FALSE,FALSE,TRUE,FALSE,A3V70AZ39FPZ5V,26759,4,1
 P3,P6,FALSE,TRUE,TRUE,TRUE,A2K34PD27VKGYG,13517,1,1
 P4G,PM,FALSE,TRUE,FALSE,FALSE,A22ZVWOXT5JNNU,19091,5,0
 PMG,P1,FALSE,FALSE,FALSE,FALSE,A3V70AZ39FPZ5V,33241,3,1
 P2,PGG,TRUE,TRUE,FALSE,FALSE,A22ZVWOXT5JNNU,49009,3,1
 CMM,CM,FALSE,TRUE,TRUE,TRUE,A3V70AZ39FPZ5V,26703,3,1
 P4G,P1,FALSE,FALSE,FALSE,FALSE,A2K34PD27VKGYG,18540,3,1
 PM,P6M,FALSE,TRUE,FALSE,FALSE,A22ZVWOXT5JNNU,47393,3,0
 PM,P4,FALSE,FALSE,TRUE,FALSE,A3V70AZ39FPZ5V,45099,4,1
 P4,P3,FALSE,TRUE,TRUE,FALSE,A22ZVWOXT5JNNU,23869,3,0
 PMM,P2,TRUE,FALSE,TRUE,FALSE,A3V70AZ39FPZ5V,35763,4,0
 CMM,CM,FALSE,TRUE,TRUE,TRUE,A22ZVWOXT5JNNU,26070,3,1
 P1,PMM,FALSE,FALSE,TRUE,FALSE,A22ZVWOXT5JNNU,53581,4,1
 CMM,P1,FALSE,FALSE,FALSE,FALSE,A2K34PD27VKGYG,26230,4,0
 CMM,P6,FALSE,FALSE,FALSE,FALSE,A3V70AZ39FPZ5V,26950,2,0
 PG,P31M,FALSE,FALSE,TRUE,FALSE,A3V70AZ39FPZ5V,41716,3,1
 PM,P1,TRUE,FALSE,TRUE,FALSE,A22ZVWOXT5JNNU,45427,2,1
 PM,PMM,FALSE,TRUE,TRUE,TRUE,A2K34PD27VKGYG,46521,3,1
 P3M1,PM,FALSE,TRUE,FALSE,FALSE,A3V70AZ39FPZ5V,12065,2,1
 P4G,P3,FALSE,FALSE,FALSE,FALSE,A22ZVWOXT5JNNU,16196,4,0
 P4G,PG,FALSE,FALSE,TRUE,FALSE,A3V70AZ39FPZ5V,19057,4,0
 P6M,P3M1,FALSE,TRUE,TRUE,TRUE,AUAN582MLI96N,2032,1,0
 P3M1,P4,FALSE,FALSE,FALSE,FALSE,A22ZVWOXT5JNNU,11797,4,1
 P31M,P2,FALSE,FALSE,FALSE,FALSE,A2K34PD27VKGYG,9544,3,1
 P4,PMG,FALSE,FALSE,FALSE,FALSE,A22ZVWOXT5JNNU,25340,4,0
 P3,P6M,FALSE,FALSE,FALSE,TRUE,AUAN582MLI96N,14117,2,1
 CMM,P2,TRUE,FALSE,FALSE,FALSE,A22ZVWOXT5JNNU,26169,3,1
 PM,CM,TRUE,TRUE,FALSE,FALSE,A22ZVWOXT5JNNU,45303,1,1
 PGG,PG,FALSE,TRUE,TRUE,TRUE,A2K34PD27VKGYG,30576,1,0
 P4G,P3M1,FALSE,TRUE,TRUE,FALSE,AUAN582MLI96N,17427,3,0
 CMM,P6,FALSE,FALSE,FALSE,FALSE,A22ZVWOXT5JNNU,28206,2,1
 PGG,P2,TRUE,TRUE,FALSE,FALSE,A22ZVWOXT5JNNU,31284,3,1
 P1,P6,FALSE,TRUE,TRUE,FALSE,A22ZVWOXT5JNNU,51902,2,1
 P3,P1,FALSE,TRUE,TRUE,FALSE,A22ZVWOXT5JNNU,14058,1,1
 PM,P2,FALSE,FALSE,TRUE,FALSE,A22ZVWOXT5JNNU,47940,3,1
 P3M1,PGG,FALSE,FALSE,TRUE,FALSE,A22ZVWOXT5JNNU,10590,3,0
 P4,P31M,FALSE,FALSE,FALSE,FALSE,AUAN582MLI96N,23146,4,0
 PMM,P2,TRUE,FALSE,TRUE,FALSE,A22ZVWOXT5JNNU,36425,4,0
 P4M,PGG,FALSE,FALSE,TRUE,FALSE,A22ZVWOXT5JNNU,20803,5,1
 P6,CM,FALSE,FALSE,FALSE,FALSE,A22ZVWOXT5JNNU,4947,3,1
 CM,PM,TRUE,TRUE,FALSE,FALSE,AUAN582MLI96N,40875,1,0
 P4M,PMM,FALSE,TRUE,FALSE,FALSE,A22ZVWOXT5JNNU,20907,3,0
 PG,P31M,FALSE,FALSE,TRUE,FALSE,AUAN582MLI96N,42965,3,1
 P6,P1,FALSE,TRUE,TRUE,FALSE,A2K34PD27VKGYG,5760,2,1
 P4M,P3M1,FALSE,TRUE,TRUE,FALSE,A22ZVWOXT5JNNU,21279,4,0
 P2,PMG,TRUE,FALSE,FALSE,FALSE,AUAN582MLI96N,49058,4,1
 P1,PM,TRUE,FALSE,TRUE,FALSE,A22ZVWOXT5JNNU,51767,2,1
 P3,P6,FALSE,TRUE,TRUE,TRUE,AUAN582MLI96N,13496,1,1
 CM,P4,FALSE,FALSE,FALSE,FALSE,A22ZVWOXT5JNNU,41245,5,1
 P3M1,PGG,FALSE,FALSE,TRUE,FALSE,A2K34PD27VKGYG,11227,3,1
 PGG,PMM,TRUE,FALSE,FALSE,TRUE,A22ZVWOXT5JNNU,29853,2,1
 P6,P4M,FALSE,FALSE,FALSE,FALSE,A2K34PD27VKGYG,5990,4,1
 P1,CM,TRUE,FALSE,FALSE,FALSE,A22ZVWOXT5JNNU,51685,3,1
 PMM,P6M,FALSE,TRUE,FALSE,FALSE,A2K34PD27VKGYG,37153,2,1
 PM,PMG,FALSE,TRUE,FALSE,TRUE,A22ZVWOXT5JNNU,47159,2,1
 PMM,P3M1,FALSE,TRUE,FALSE,FALSE,A2K34PD27VKGYG,35961,3,0
 P2,P6,FALSE,TRUE,TRUE,FALSE,A22ZVWOXT5JNNU,50637,1,1
 P2,CM,FALSE,FALSE,FALSE,FALSE,A2K34PD27VKGYG,49783,4,0
 P4M,PMG,FALSE,TRUE,TRUE,FALSE,A22ZVWOXT5JNNU,22124,4,1
 CMM,P4M,FALSE,TRUE,TRUE,FALSE,A2K34PD27VKGYG,25857,2,1
 P4,P31M,FALSE,FALSE,FALSE,FALSE,A22ZVWOXT5JNNU,25068,4,1
 P4M,CMM,FALSE,TRUE,TRUE,FALSE,A2K34PD27VKGYG,19497,2,1
 P2,P3,FALSE,TRUE,TRUE,FALSE,A22ZVWOXT5JNNU,49452,2,0
 P4M,PM,FALSE,TRUE,FALSE,FALSE,A22ZVWOXT5JNNU,19734,6,1
 PMG,P2,TRUE,FALSE,FALSE,FALSE,A2K34PD27VKGYG,32567,4,1
 P31M,P2,FALSE,FALSE,FALSE,FALSE,A22ZVWOXT5JNNU,9548,3,1
 P4G,P6M,FALSE,TRUE,TRUE,FALSE,A22ZVWOXT5JNNU,16017,2,0
 CMM,PG,FALSE,FALSE,TRUE,FALSE,A2K34PD27VKGYG,26740,4,1
 PMG,P6M,FALSE,TRUE,TRUE,FALSE,A22ZVWOXT5JNNU,33320,3,1
 P4,P6M,FALSE,FALSE,FALSE,FALSE,A2K34PD27VKGYG,23683,3,1
 PG,PMM,FALSE,FALSE,FALSE,TRUE,A22ZVWOXT5JNNU,44614,3,1
 P4,CMM,FALSE,FALSE,FALSE,FALSE,A2K34PD27VKGYG,25257,2,1
 P4G,P31M,FALSE,TRUE,TRUE,FALSE,A22ZVWOXT5JNNU,17370,3,0
 P3M1,P6,FALSE,FALSE,FALSE,TRUE,A2K34PD27VKGYG,10316,2,0
 P1,P6M,FALSE,FALSE,FALSE,FALSE,A22ZVWOXT5JNNU,51842,3,1
 P4G,PGG,FALSE,FALSE,TRUE,FALSE,A22ZVWOXT5JNNU,16970,4,1
 CMM,P4,FALSE,FALSE,FALSE,FALSE,A2K34PD27VKGYG,27809,2,1
 P2,CMM,TRUE,FALSE,FALSE,FALSE,A22ZVWOXT5JNNU,49604,3,1
 P2,P4M,FALSE,FALSE,FALSE,FALSE,A22ZVWOXT5JNNU,48907,3,0
 P3,PMG,FALSE,FALSE,FALSE,FALSE,A2K34PD27VKGYG,15759,3,1
 CMM,PMM,TRUE,TRUE,FALSE,FALSE,A22ZVWOXT5JNNU,26036,1,1
 P3,PMM,FALSE,FALSE,TRUE,FALSE,A2K34PD27VKGYG,15129,4,1
 P4,P4G,TRUE,FALSE,FALSE,TRUE,A2K34PD27VKGYG,25197,1,0
 P6M,PGG,FALSE,FALSE,TRUE,FALSE,A22ZVWOXT5JNNU,963,4,0
 PGG,PM,FALSE,FALSE,FALSE,TRUE,A2K34PD27VKGYG,29326,2,1
 P6M,P4G,FALSE,TRUE,TRUE,FALSE,A22ZVWOXT5JNNU,2105,2,0
 P1,P2,FALSE,TRUE,TRUE,TRUE,A22ZVWOXT5JNNU,52467,1,1
 P1,PGG,FALSE,TRUE,FALSE,FALSE,A22ZVWOXT5JNNU,53498,2,1
 PGG,P4M,FALSE,FALSE,TRUE,FALSE,A2K34PD27VKGYG,30972,5,1
 PM,CMM,FALSE,TRUE,FALSE,FALSE,A22ZVWOXT5JNNU,47719,4,1
 PMM,P31M,FALSE,TRUE,FALSE,FALSE,A2K34PD27VKGYG,37227,3,1
 P6M,PG,FALSE,FALSE,TRUE,FALSE,A22ZVWOXT5JNNU,3061,4,1
 P3M1,PM,FALSE,TRUE,FALSE,FALSE,A22ZVWOXT5JNNU,11412,2,1
 P4M,PMG,FALSE,TRUE,TRUE,FALSE,A2K34PD27VKGYG,22142,4,1
 P3M1,CMM,FALSE,TRUE,TRUE,FALSE,A22ZVWOXT5JNNU,11199,2,0
 P4M,P4G,TRUE,TRUE,TRUE,TRUE,A2K34PD27VKGYG,21341,1,1
 CMM,P4M,FALSE,TRUE,TRUE,FALSE,A22ZVWOXT5JNNU,25863,2,1
 PMG,PGG,TRUE,FALSE,TRUE,TRUE,A2K34PD27VKGYG,33672,1,1
 PGG,P3M1,FALSE,FALSE,TRUE,FALSE,A22ZVWOXT5JNNU,28943,3,1
 P4,CM,FALSE,FALSE,FALSE,FALSE,A22ZVWOXT5JNNU,24798,5,0
 P3,PM,FALSE,FALSE,TRUE,FALSE,A2K34PD27VKGYG,15260,3,1
 P31M,PMG,FALSE,TRUE,TRUE,FALSE,A22ZVWOXT5JNNU,8696,2,1
 P3,P6,FALSE,TRUE,TRUE,TRUE,A22ZVWOXT5JNNU,12857,1,1
 CM,PM,TRUE,TRUE,FALSE,FALSE,A2K34PD27VKGYG,41518,1,1
 P6,P3M1,FALSE,FALSE,FALSE,TRUE,A22ZVWOXT5JNNU,5237,2,0
 CMM,P2,TRUE,FALSE,FALSE,FALSE,A2K34PD27VKGYG,26187,3,1
 P2,CM,FALSE,FALSE,FALSE,FALSE,A22ZVWOXT5JNNU,50422,4,0
 P1,P4G,FALSE,FALSE,FALSE,FALSE,A22ZVWOXT5JNNU,52708,3,1
 CMM,P3,FALSE,FALSE,FALSE,FALSE,A2K34PD27VKGYG,27687,3,0
 CM,PM,TRUE,TRUE,FALSE,FALSE,A22ZVWOXT5JNNU,38943,1,0
 PGG,P4M,FALSE,FALSE,TRUE,FALSE,A22ZVWOXT5JNNU,30321,5,1
 CM,P4G,FALSE,TRUE,TRUE,FALSE,A2K34PD27VKGYG,38602,4,1
 PM,P4,FALSE,FALSE,TRUE,FALSE,A22ZVWOXT5JNNU,47004,4,0
 P31M,P4M,FALSE,TRUE,TRUE,FALSE,A22ZVWOXT5JNNU,7273,4,1
 PM,PGG,FALSE,FALSE,FALSE,TRUE,A22ZVWOXT5JNNU,47754,2,1
 PMG,PM,FALSE,TRUE,FALSE,TRUE,A22ZVWOXT5JNNU,33825,2,0
 P3M1,P6,FALSE,FALSE,FALSE,TRUE,A22ZVWOXT5JNNU,11593,2,0
 CMM,PM,FALSE,TRUE,FALSE,FALSE,A22ZVWOXT5JNNU,28704,4,0
 P6M,P4M,FALSE,TRUE,TRUE,FALSE,A22ZVWOXT5JNNU,2125,3,1
 P1,P2,FALSE,TRUE,TRUE,TRUE,A2K34PD27VKGYG,52451,1,0
 PMM,P3,FALSE,FALSE,TRUE,FALSE,A22ZVWOXT5JNNU,37960,4,0
 P3M1,P1,FALSE,FALSE,FALSE,FALSE,A22ZVWOXT5JNNU,12136,2,1
 CMM,CM,FALSE,TRUE,TRUE,TRUE,A2K34PD27VKGYG,27342,3,1
 CMM,P6M,FALSE,TRUE,TRUE,FALSE,A22ZVWOXT5JNNU,28183,1,0
 P3M1,P3,TRUE,FALSE,FALSE,TRUE,A22ZVWOXT5JNNU,9726,1,1
 P31M,P1,FALSE,FALSE,FALSE,FALSE,A2K34PD27VKGYG,7010,2,1
 P6,CMM,FALSE,FALSE,FALSE,FALSE,A22ZVWOXT5JNNU,4160,2,1
 P4M,P1,FALSE,FALSE,FALSE,FALSE,A22ZVWOXT5JNNU,19820,4,1
 PG,P2,FALSE,TRUE,FALSE,FALSE,A2K34PD27VKGYG,42200,2,1
 P6,PM,FALSE,FALSE,TRUE,FALSE,A22ZVWOXT5JNNU,4373,4,1
 PG,P4,FALSE,TRUE,FALSE,FALSE,A22ZVWOXT5JNNU,44462,3,1
 PM,P6,FALSE,FALSE,TRUE,FALSE,A2K34PD27VKGYG,46126,4,1
