group_target,group_comp,tile_same,T1_same,T2_same,D1_same,D2_same,same2fold,same3fold,same4fold,same6fold,distance,user_id,task_id,correct
P4M,PMM,False,True,True,False,False,True,True,False,True,3,AAD9C0GORA5TZ,20278,1
CMM,P3M1,False,True,True,True,False,False,False,True,True,2,A1BNR1ZAF1QGWG,28313,1
P4,PM,False,False,True,True,True,False,True,False,True,4,A1U3KTAUMV7QKT,24871,1
P4,PG,False,False,True,True,True,False,True,False,True,3,A2JEM59HAWM4GX,22900,0
PMG,CMM,False,False,False,False,False,True,True,True,True,2,A2AO7QP5THYKQF,33621,0
PGG,P3,False,False,False,True,True,False,False,True,True,3,A1PPGTZ7U838XJ,28985,1
PGG,P6M,False,False,False,False,False,True,False,True,False,4,AAD9C0GORA5TZ,29454,1
CMM,P4,False,True,True,False,False,True,True,False,True,2,A2Y5DDEPG81LLJ,28475,1
PG,P31M,False,False,False,True,True,True,False,True,True,3,A2XM6C78S9L8UG,41689,1
PM,P3,False,False,True,True,True,True,False,True,True,3,A3KYFEDDBCFQU1,45618,1
P4G,P31M,False,False,False,False,False,False,False,False,True,3,A1BNR1ZAF1QGWG,16098,1
CM,P4G,False,False,False,True,False,False,True,False,True,4,AAD9C0GORA5TZ,38602,1
CMM,P3M1,False,True,True,True,False,False,False,True,True,2,A1U3KTAUMV7QKT,27031,0
PMM,CMM,False,False,False,False,False,True,True,True,True,1,A2Y5DDEPG81LLJ,35553,1
P4G,PMM,False,False,False,False,False,True,True,False,True,2,A2AO7QP5THYKQF,16410,1
P1,P3,False,True,True,True,True,True,False,True,True,1,A1PPGTZ7U838XJ,52015,1
PMM,P31M,False,True,True,True,True,False,False,True,True,3,A2XM6C78S9L8UG,37854,1
P3,P6,True,True,True,True,True,False,True,True,False,1,AAD9C0GORA5TZ,13490,0
PM,P1,False,False,True,True,True,True,True,True,True,2,A3KYFEDDBCFQU1,46051,0
P4,P31M,False,False,False,True,True,False,False,False,True,4,A1BNR1ZAF1QGWG,24419,0
PM,P2,False,False,True,True,True,False,True,True,True,3,A1U3KTAUMV7QKT,45388,0
P1,CM,False,True,True,False,True,True,True,True,True,3,A2JEM59HAWM4GX,53629,1
PGG,P6,False,False,False,True,True,True,False,True,False,4,AAD9C0GORA5TZ,28867,1
P31M,P4G,False,False,False,False,False,False,False,False,True,3,A2Y5DDEPG81LLJ,8490,1
P4M,CMM,False,False,False,True,True,True,True,False,True,2,A2AO7QP5THYKQF,20149,0
P31M,P4,False,False,False,True,True,False,False,False,True,4,AAD9C0GORA5TZ,7310,1
CM,P4M,False,False,False,True,False,False,True,False,True,5,A1BNR1ZAF1QGWG,39951,1
CM,PM,False,False,True,False,True,True,True,True,True,1,A1U3KTAUMV7QKT,40232,1
P6,PGG,False,False,False,True,True,True,False,True,False,4,A2XM6C78S9L8UG,3532,1
P6M,PMM,False,True,True,False,False,True,False,True,False,2,A3KYFEDDBCFQU1,2357,1
P3M1,P4M,False,False,False,True,False,False,False,False,True,4,A2Y5DDEPG81LLJ,9814,1
CM,P4M,False,False,False,True,False,False,True,False,True,5,A1PPGTZ7U838XJ,39951,1
PG,P6M,False,False,False,False,False,False,False,True,False,4,AAD9C0GORA5TZ,42912,1
PMM,P6M,False,True,True,False,False,True,False,True,False,2,A1U3KTAUMV7QKT,35212,1
P6M,P4M,False,True,True,True,True,True,False,False,False,3,A1BNR1ZAF1QGWG,2139,1
P4G,PG,False,True,False,False,False,False,True,False,True,4,A3KYFEDDBCFQU1,19075,0
P2,PG,False,False,True,True,True,False,True,True,True,2,AAD9C0GORA5TZ,48554,0
P3M1,PGG,False,False,False,False,True,False,False,True,True,3,A2AO7QP5THYKQF,11207,1
P2,P3M1,False,True,True,False,True,False,False,True,True,3,A2XM6C78S9L8UG,50071,1
CMM,P4M,False,False,False,True,True,True,True,False,True,2,A2JEM59HAWM4GX,26504,1
PM,P4M,False,True,False,False,False,False,True,False,True,6,A2Y5DDEPG81LLJ,46337,1
P4M,P6,False,False,False,False,False,True,False,False,False,4,AAD9C0GORA5TZ,19244,1
PM,PMG,True,False,False,True,True,False,True,True,True,2,A1U3KTAUMV7QKT,47787,1
P6,P3M1,True,True,True,False,True,False,True,True,False,2,A1BNR1ZAF1QGWG,3292,1
P2,PMG,False,False,False,True,True,True,True,True,True,4,A3KYFEDDBCFQU1,50327,0
P2,CMM,False,True,True,False,False,True,True,True,True,3,AAD9C0GORA5TZ,50265,1
P4M,P4,True,False,False,False,False,True,True,True,True,2,A2XM6C78S9L8UG,20735,1
CM,PG,False,False,True,False,True,True,True,True,True,2,A2Y5DDEPG81LLJ,41477,1
PMM,PGG,True,False,False,True,True,True,True,True,True,2,A1U3KTAUMV7QKT,35587,1
P3M1,PMM,False,False,False,False,True,False,False,True,True,3,A2AO7QP5THYKQF,10672,1
P4,PMM,False,False,False,True,True,True,True,False,True,3,A1BNR1ZAF1QGWG,25387,1
P3M1,CM,False,True,True,True,True,True,False,True,True,1,A1PPGTZ7U838XJ,11990,1
CM,P31M,False,False,False,False,True,True,False,True,True,1,AAD9C0GORA5TZ,39798,1
CM,P31M,False,False,False,False,True,True,False,True,True,1,A3KYFEDDBCFQU1,41077,0
P4M,P6,False,False,False,False,False,True,False,False,False,4,A1U3KTAUMV7QKT,19259,1
CMM,PG,False,False,True,False,False,False,True,True,True,4,AAD9C0GORA5TZ,26116,1
CM,P1,False,True,True,False,True,True,True,True,True,3,A2XM6C78S9L8UG,39033,1
P6M,P4,False,False,False,False,False,True,False,False,False,3,A2Y5DDEPG81LLJ,1538,1
P4G,P3M1,False,False,False,True,False,False,False,False,True,3,A1BNR1ZAF1QGWG,18716,1
PMG,P4G,False,True,False,False,False,True,True,False,True,3,A2AO7QP5THYKQF,33490,1
PM,PGG,True,False,False,True,True,False,True,True,True,2,A2JEM59HAWM4GX,45163,0
P1,P4,False,True,True,True,True,False,True,False,True,2,A1PPGTZ7U838XJ,54054,1
P2,PM,False,False,True,True,True,False,True,True,True,3,AAD9C0GORA5TZ,50492,0
PMG,P6,False,False,False,True,True,True,False,True,False,4,A3KYFEDDBCFQU1,34629,1
P4,P3,False,True,True,True,True,False,False,False,True,3,A1U3KTAUMV7QKT,23228,1
P4M,P4G,True,False,False,True,True,True,True,True,True,1,A1BNR1ZAF1QGWG,19401,1
P4G,P6M,False,False,False,True,True,True,False,False,False,2,A2Y5DDEPG81LLJ,16026,1
CM,P2,False,True,True,False,True,False,True,True,True,4,A2XM6C78S9L8UG,39634,1
PGG,P4G,False,True,True,False,False,True,True,False,True,4,A2AO7QP5THYKQF,31587,0
PG,P4G,False,True,False,False,False,False,True,False,True,4,AAD9C0GORA5TZ,43732,1
P4,P3M1,False,True,True,False,True,False,False,False,True,4,A1U3KTAUMV7QKT,24444,1
P31M,PM,False,True,False,True,True,True,False,True,True,2,A3CGBLXKSG8NEN,9496,1
P6M,P4,False,False,False,False,False,True,False,False,False,3,A1PPGTZ7U838XJ,881,1
P3,P2,False,True,True,True,True,False,False,True,True,2,A1BNR1ZAF1QGWG,15925,1
P2,PG,False,False,True,True,True,False,True,True,True,2,A3KYFEDDBCFQU1,49827,0
PM,PMM,True,True,False,True,True,False,True,True,True,3,A2Y5DDEPG81LLJ,47833,1
PM,P3,False,False,True,True,True,True,False,True,True,3,A2JEM59HAWM4GX,44962,1
CM,CMM,True,True,True,True,False,False,True,True,True,3,AAD9C0GORA5TZ,41288,0
P3M1,P2,False,True,True,False,True,False,False,True,True,3,A1BNR1ZAF1QGWG,10801,1
P4,P4M,True,False,False,False,False,True,True,True,True,2,A1U3KTAUMV7QKT,23290,1
P3M1,PMG,False,False,False,False,True,False,False,True,True,2,A3CGBLXKSG8NEN,11261,1
P6,P4,False,True,True,True,True,True,False,False,False,2,A3KYFEDDBCFQU1,3451,0
P4,P4G,True,False,False,False,False,True,True,True,True,1,A2AO7QP5THYKQF,23245,1
P4,P6,False,True,True,True,True,True,False,False,False,2,A2Y5DDEPG81LLJ,25040,1
P4G,P6M,False,False,False,True,True,True,False,False,False,2,AAD9C0GORA5TZ,18568,1
PM,PGG,True,False,False,True,True,False,True,True,True,2,A1U3KTAUMV7QKT,47089,0
P3,CMM,False,True,True,False,False,False,False,True,True,3,A1BNR1ZAF1QGWG,13081,0
P4M,PGG,False,False,False,False,False,True,True,False,True,5,A3KYFEDDBCFQU1,22082,1
PGG,PM,True,False,False,True,True,False,True,True,True,2,A2XM6C78S9L8UG,29333,0
P6M,P2,False,False,False,False,False,True,False,True,False,2,A3CGBLXKSG8NEN,586,1
P4,P3,False,True,True,True,True,False,False,False,True,3,AAD9C0GORA5TZ,25144,1
P4,PMG,False,False,False,True,True,True,True,False,True,4,A2AO7QP5THYKQF,24062,1
PM,PGG,True,False,False,True,True,False,True,True,True,2,A2Y5DDEPG81LLJ,47751,1
P31M,PGG,False,False,False,True,True,False,False,True,True,3,A1PPGTZ7U838XJ,7372,0
P6,PM,False,False,True,True,True,False,False,True,False,4,A1U3KTAUMV7QKT,3744,0
P2,P4M,False,False,False,False,False,True,True,False,True,3,A1BNR1ZAF1QGWG,50839,1
PG,P31M,False,False,False,True,True,True,False,True,True,3,AAD9C0GORA5TZ,41715,0
P4G,CMM,False,False,False,True,True,True,True,False,True,1,A3KYFEDDBCFQU1,18212,1
P4M,PGG,False,False,False,False,False,True,True,False,True,5,A2XM6C78S9L8UG,19536,1
P4,CMM,False,True,True,False,False,True,True,False,True,2,A3CGBLXKSG8NEN,24625,1
PG,P2,False,False,True,True,True,False,True,True,True,2,A2JEM59HAWM4GX,44093,0
PGG,PG,True,True,False,True,True,False,True,True,True,1,A2AO7QP5THYKQF,31207,1
P2,P31M,False,False,False,True,True,False,False,True,True,3,A2Y5DDEPG81LLJ,50652,1
PGG,CM,False,False,False,False,True,False,True,True,True,2,A1PPGTZ7U838XJ,31832,1
P6,P4G,False,False,False,False,False,True,False,False,False,3,A1BNR1ZAF1QGWG,4031,1
PMG,PM,True,False,False,True,True,False,True,True,True,2,A3KYFEDDBCFQU1,33821,0
CM,P3,False,True,True,False,True,True,False,True,True,2,AAD9C0GORA5TZ,38597,1
P31M,P4G,False,False,False,False,False,False,False,False,True,3,A1U3KTAUMV7QKT,7235,1
PG,CMM,False,False,True,False,False,False,True,True,True,4,A2XM6C78S9L8UG,43205,1
PGG,PM,True,False,False,True,True,False,True,True,True,2,A3CGBLXKSG8NEN,29994,1
PGG,P3M1,False,False,False,False,True,False,False,True,True,3,A2Y5DDEPG81LLJ,28927,1
P6,P6M,True,False,False,False,False,True,True,True,True,1,AAD9C0GORA5TZ,4481,0
PG,PMG,True,True,False,True,True,False,True,True,True,2,A1BNR1ZAF1QGWG,43926,0
P6,P31M,True,False,False,True,True,False,True,True,False,2,A3KYFEDDBCFQU1,3904,1
P4M,P4,True,False,False,False,False,True,True,True,True,2,AAD9C0GORA5TZ,19444,1
P4M,PGG,False,False,False,False,False,True,True,False,True,5,A1U3KTAUMV7QKT,20199,1
P1,P4,False,True,True,True,True,False,True,False,True,2,A2AO7QP5THYKQF,52799,1
PM,CMM,False,False,True,False,False,False,True,True,True,4,A2XM6C78S9L8UG,47681,1
PM,P3,False,False,True,True,True,True,False,True,True,3,A1BNR1ZAF1QGWG,45614,1
P6M,PM,False,True,False,False,False,False,False,True,False,3,A2Y5DDEPG81LLJ,1180,1
P3M1,P4M,False,False,False,True,False,False,False,False,True,4,A3CGBLXKSG8NEN,10442,1
PMM,P31M,False,True,True,True,True,False,False,True,True,3,A3KYFEDDBCFQU1,35939,0
P2,PGG,False,False,False,True,True,True,True,True,True,3,A1PPGTZ7U838XJ,50290,1
PG,P4,False,False,True,True,True,False,True,False,True,3,AAD9C0GORA5TZ,42549,1
PG,CMM,False,False,True,False,False,False,True,True,True,4,A1BNR1ZAF1QGWG,42584,1
P6,P31M,True,False,False,True,True,False,True,True,False,2,A2Y5DDEPG81LLJ,3267,0
P4M,PMM,False,True,True,False,False,True,True,False,True,3,A3KYFEDDBCFQU1,19631,1
P4G,PG,False,True,False,False,False,False,True,False,True,4,A1U3KTAUMV7QKT,19053,0
P1,PG,False,False,True,True,True,True,True,True,True,1,A2AO7QP5THYKQF,53034,1
P3,PGG,False,False,False,True,True,False,False,True,True,3,A2XM6C78S9L8UG,15058,1
P6,P4M,False,False,False,False,False,True,False,False,False,4,A3CGBLXKSG8NEN,4068,1
P3,CM,False,True,True,False,True,True,False,True,True,2,AAD9C0GORA5TZ,14533,1
P4G,P6,False,False,False,False,False,True,False,False,False,3,A1BNR1ZAF1QGWG,17328,0
P4M,P2,False,False,False,False,False,True,True,False,True,3,A2Y5DDEPG81LLJ,21719,1
PMG,P4M,False,False,True,False,False,True,True,False,True,4,A1PPGTZ7U838XJ,32912,1
P3,P3M1,True,True,True,False,True,True,True,True,True,1,A1U3KTAUMV7QKT,14852,1
PMM,P2,False,False,False,True,True,True,True,True,True,4,A3KYFEDDBCFQU1,38349,1
PG,P2,False,False,True,True,True,False,True,True,True,2,AAD9C0GORA5TZ,44760,1
CM,CMM,True,True,True,True,False,False,True,True,True,3,A1BNR1ZAF1QGWG,40652,1
P6,P1,False,True,True,True,True,False,False,True,False,2,A2AO7QP5THYKQF,3839,1
CM,PGG,False,False,False,False,True,False,True,True,True,2,A2XM6C78S9L8UG,40073,1
P6,PM,False,False,True,True,True,False,False,True,False,4,A2JEM59HAWM4GX,6308,0
CM,P3,False,True,True,False,True,True,False,True,True,2,A2Y5DDEPG81LLJ,40513,1
P3,CMM,False,True,True,False,False,False,False,True,True,3,A3CGBLXKSG8NEN,13110,0
P2,P4,False,True,True,True,True,True,True,False,True,1,A1U3KTAUMV7QKT,50852,0
P4G,PM,False,False,False,False,False,False,True,False,True,5,A3KYFEDDBCFQU1,17818,1
PG,PMG,True,True,False,True,True,False,True,True,True,2,AAD9C0GORA5TZ,43286,1
P3M1,P6M,True,False,False,True,False,False,True,True,False,1,A1BNR1ZAF1QGWG,10250,1
PMG,CMM,False,False,False,False,False,True,True,True,True,2,A1PPGTZ7U838XJ,34918,1
P6,PMM,False,False,False,True,True,True,False,True,False,3,A2XM6C78S9L8UG,5539,1
P3,P4G,False,False,False,False,False,False,False,False,True,4,A2AO7QP5THYKQF,14241,1
PMG,PMM,True,False,True,True,True,True,True,True,True,1,AAD9C0GORA5TZ,33059,1
PMG,P3,False,False,False,True,True,False,False,True,True,3,A1U3KTAUMV7QKT,33453,1
PGG,CM,False,False,False,False,True,False,True,True,True,2,A3KYFEDDBCFQU1,29280,1
P4G,P3M1,False,False,False,True,False,False,False,False,True,3,A3CGBLXKSG8NEN,17421,0
PMM,P3M1,False,False,False,False,True,False,False,True,True,3,A2Y5DDEPG81LLJ,36634,1
P3M1,PMG,False,False,False,False,True,False,False,True,True,2,A1BNR1ZAF1QGWG,11266,1
PMM,PMG,True,False,True,True,True,True,True,True,True,1,A1PPGTZ7U838XJ,36907,1
P3M1,P6M,True,False,False,True,False,False,True,True,False,1,AAD9C0GORA5TZ,11548,0
P6M,PGG,False,False,False,False,False,True,False,True,False,4,A2XM6C78S9L8UG,1621,1
PGG,P3,False,False,False,True,True,False,False,True,True,3,A1BNR1ZAF1QGWG,28986,1
P1,P31M,False,False,False,True,True,True,False,True,True,2,A2Y5DDEPG81LLJ,53843,0
CMM,P6,False,True,True,False,False,True,False,True,False,2,A3KYFEDDBCFQU1,26934,0
PMM,P3,False,False,False,True,True,False,False,True,True,4,A1U3KTAUMV7QKT,37282,1
P3M1,P6,True,True,True,False,True,False,True,True,False,2,A2AO7QP5THYKQF,10292,1
PG,P3,False,False,True,True,True,True,False,True,True,2,AAD9C0GORA5TZ,41795,0
P3,P6M,True,False,False,False,False,False,True,True,False,2,A3CGBLXKSG8NEN,15371,0
P6M,P3,True,False,False,False,False,False,True,True,False,2,A1BNR1ZAF1QGWG,776,1
P4M,PM,False,True,False,False,False,False,True,False,True,6,A3KYFEDDBCFQU1,20369,1
P4G,P1,False,False,False,False,False,False,True,False,True,3,A2XM6C78S9L8UG,17890,1
P3M1,P31M,True,False,False,False,True,True,True,True,True,1,A2Y5DDEPG81LLJ,9710,0
CM,P6,False,True,True,False,True,False,False,True,False,3,A1U3KTAUMV7QKT,39729,1
CM,PG,False,False,True,False,True,True,True,True,True,2,AAD9C0GORA5TZ,38882,1
PGG,P6M,False,False,False,False,False,True,False,True,False,4,A2AO7QP5THYKQF,31376,1
P3,P1,False,True,True,True,True,True,False,True,True,1,A1BNR1ZAF1QGWG,15353,1
P31M,P1,False,False,False,True,True,True,False,True,True,2,A3KYFEDDBCFQU1,8932,1
CM,PM,False,False,True,False,True,True,True,True,True,1,A3CGBLXKSG8NEN,40208,1
CMM,P2,False,True,True,False,False,True,True,True,True,3,AAD9C0GORA5TZ,27472,0
P31M,P2,False,False,False,True,True,False,False,True,True,3,A2XM6C78S9L8UG,9554,1
CM,PGG,False,False,False,False,True,False,True,True,True,2,A1BNR1ZAF1QGWG,39401,1
PMM,P4,False,False,False,True,True,True,True,False,True,3,A2Y5DDEPG81LLJ,35490,1
P2,P4G,False,False,False,False,False,True,True,False,True,2,A1U3KTAUMV7QKT,50129,1
PG,CM,False,False,True,False,True,True,True,True,True,2,A3KYFEDDBCFQU1,43384,1
PMG,P1,False,False,False,True,True,False,True,True,True,3,AAD9C0GORA5TZ,32630,1
CMM,PGG,False,False,False,False,False,True,True,True,True,3,A1BNR1ZAF1QGWG,27233,1
P3,P6,True,True,True,True,True,False,True,True,False,1,A3CGBLXKSG8NEN,14767,1
P4M,P3,False,False,False,False,False,False,False,False,True,5,A2AO7QP5THYKQF,21315,1
P4G,P6M,False,False,False,True,True,True,False,False,False,2,A1U3KTAUMV7QKT,16647,1
PMG,PGG,True,True,False,True,True,True,True,True,True,1,A3KYFEDDBCFQU1,34317,0
PMG,CMM,False,False,False,False,False,True,True,True,True,2,A2XM6C78S9L8UG,33609,1
PGG,P3,False,False,False,True,True,False,False,True,True,3,A2JEM59HAWM4GX,29626,0
P3,PMM,False,False,False,True,True,False,False,True,True,4,A2Y5DDEPG81LLJ,14485,1
P3M1,CMM,False,True,True,True,False,False,False,True,True,2,A1PPGTZ7U838XJ,11189,0
P3M1,P4,False,True,True,False,True,False,False,False,True,4,A3CGBLXKSG8NEN,12421,1
P4G,PG,False,True,False,False,False,False,True,False,True,4,AAD9C0GORA5TZ,17142,0
PGG,P3M1,False,False,False,False,True,False,False,True,True,3,A1U3KTAUMV7QKT,31487,1
P6,P3M1,True,True,True,False,True,False,True,True,False,2,A3KYFEDDBCFQU1,3923,1
PG,PMM,True,False,False,True,True,False,True,True,True,3,A2XM6C78S9L8UG,44625,1
PGG,PM,True,False,False,True,True,False,True,True,True,2,A1BNR1ZAF1QGWG,31271,1
P4,P3,False,True,True,True,True,False,False,False,True,3,A2AO7QP5THYKQF,23201,1
P2,CMM,False,True,True,False,False,True,True,True,True,3,A2Y5DDEPG81LLJ,50261,0
P3M1,P4G,False,False,False,True,False,False,False,False,True,3,AAD9C0GORA5TZ,10429,1
P6M,P1,False,False,False,False,False,False,False,True,False,3,A1U3KTAUMV7QKT,3198,1
PGG,P4M,False,False,False,False,False,True,True,False,True,5,A1BNR1ZAF1QGWG,29712,1
P6,CMM,False,True,True,False,False,True,False,True,False,2,A1PPGTZ7U838XJ,4138,1
P2,PGG,False,False,False,True,True,True,True,True,True,3,A3KYFEDDBCFQU1,49015,1
P6,PM,False,False,True,True,True,False,False,True,False,4,A3CGBLXKSG8NEN,4364,1
P6,PMG,False,False,False,True,True,True,False,True,False,4,A2XM6C78S9L8UG,4850,1
P4G,P3,False,False,False,False,False,False,False,False,True,4,A2Y5DDEPG81LLJ,18115,1
PMG,PM,True,False,False,True,True,False,True,True,True,2,AAD9C0GORA5TZ,32529,1
PMG,CMM,False,False,False,False,False,True,True,True,True,2,A1U3KTAUMV7QKT,33617,1
P31M,PGG,False,False,False,True,True,False,False,True,True,3,A1BNR1ZAF1QGWG,7378,1
PG,PM,True,False,True,True,True,True,True,True,True,1,A2AO7QP5THYKQF,43423,1
P3,P6M,True,False,False,False,False,False,True,True,False,2,A3KYFEDDBCFQU1,12821,1
P2,PMG,False,False,False,True,True,True,True,True,True,4,AAD9C0GORA5TZ,48417,0
P3,P4,False,True,True,True,True,False,False,False,True,3,A2JEM59HAWM4GX,15636,0
P6,CMM,False,True,True,False,False,True,False,True,False,2,A2XM6C78S9L8UG,4766,1
P6M,PGG,False,False,False,False,False,True,False,True,False,4,A3CGBLXKSG8NEN,996,1
P4G,PMM,False,False,False,False,False,True,True,False,True,2,A2Y5DDEPG81LLJ,18967,1
P1,PM,False,False,True,True,True,True,True,True,True,2,A1U3KTAUMV7QKT,53049,0
P31M,P1,False,False,False,True,True,True,False,True,True,2,A1BNR1ZAF1QGWG,7644,1
PGG,P3,False,False,False,True,True,False,False,True,True,3,A2AO7QP5THYKQF,30894,1
PM,P4,False,False,True,True,True,False,True,False,True,4,AAD9C0GORA5TZ,47039,1
CM,PG,False,False,True,False,True,True,True,True,True,2,A2XM6C78S9L8UG,40186,1
PGG,PMG,True,True,False,True,True,True,True,True,True,1,A3KYFEDDBCFQU1,31722,1
P3M1,P1,False,True,True,False,True,True,False,True,True,2,A2Y5DDEPG81LLJ,12125,1
PG,P3M1,False,False,True,False,True,True,False,True,True,3,A3CGBLXKSG8NEN,42366,1
PM,P31M,False,True,False,True,True,True,False,True,True,2,AAD9C0GORA5TZ,47450,1
PM,PG,True,False,True,True,True,True,True,True,True,1,A1BNR1ZAF1QGWG,45962,1
CMM,P31M,False,False,False,False,False,False,False,True,True,2,A1U3KTAUMV7QKT,26339,0
P4,P4M,True,False,False,False,False,True,True,True,True,2,A3KYFEDDBCFQU1,23932,1
P31M,P6,True,False,False,True,True,False,True,True,False,2,A2XM6C78S9L8UG,9034,1
PMG,PG,True,True,False,True,True,False,True,True,True,2,A2Y5DDEPG81LLJ,32506,1
CMM,P3M1,False,True,True,True,False,False,False,True,True,2,A3CGBLXKSG8NEN,25738,0
PMG,P6M,False,False,True,False,False,True,False,True,False,3,A2AO7QP5THYKQF,33296,1
P6,PG,False,False,True,True,True,False,False,True,False,3,AAD9C0GORA5TZ,6254,0
PM,P2,False,False,True,True,True,False,True,True,True,3,A2JEM59HAWM4GX,47320,0
PMG,P4M,False,False,True,False,False,True,True,False,True,4,A3KYFEDDBCFQU1,32243,0
P6,PGG,False,False,False,True,True,True,False,True,False,4,A1U3KTAUMV7QKT,4165,1
P6,P6M,True,False,False,False,False,True,True,True,True,1,A2XM6C78S9L8UG,4502,1
PGG,PM,True,False,False,True,True,False,True,True,True,2,A2Y5DDEPG81LLJ,31905,1
P2,P6M,False,False,False,False,False,True,False,True,False,2,AAD9C0GORA5TZ,48653,0
PMG,PMM,True,False,True,True,True,True,True,True,True,1,A1BNR1ZAF1QGWG,34965,1
P3,PMG,False,False,False,True,True,False,False,True,True,3,A3CGBLXKSG8NEN,13191,1
CM,P4,False,True,True,False,True,False,True,False,True,5,A2AO7QP5THYKQF,41253,1
P31M,P6,True,False,False,True,True,False,True,True,False,2,A3KYFEDDBCFQU1,9015,0
CMM,CM,True,True,True,True,False,False,True,True,True,3,A1U3KTAUMV7QKT,27327,1
CMM,P3M1,False,True,True,True,False,False,False,True,True,2,A2Y5DDEPG81LLJ,25760,1
P31M,P3,True,False,False,True,True,True,True,True,True,1,A2XM6C78S9L8UG,7192,1
PMG,P4M,False,False,True,False,False,True,True,False,True,4,AAD9C0GORA5TZ,32916,1
PMM,P6M,False,True,True,False,False,True,False,True,False,2,A1BNR1ZAF1QGWG,35240,1
P4M,P3,False,False,False,False,False,False,False,False,True,5,A3CGBLXKSG8NEN,20011,1
P31M,PMM,False,True,True,True,True,False,False,True,True,3,AAD9C0GORA5TZ,7480,1
P2,PMM,False,False,False,True,True,True,True,True,True,4,A3KYFEDDBCFQU1,51012,1
PMG,CM,False,False,False,False,True,False,True,True,True,1,A1U3KTAUMV7QKT,33112,1
CM,P3,False,True,True,False,True,True,False,True,True,2,A2AO7QP5THYKQF,40520,0
P4M,P3,False,False,False,False,False,False,False,False,True,5,A1BNR1ZAF1QGWG,19381,1
CMM,P4M,False,False,False,True,True,True,True,False,True,2,A2Y5DDEPG81LLJ,27153,0
